DestinationID,Name,County,LocationDefined,State,Zip,FiscalYear,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Meals
160,Worcester,"Worcester County, MA",Worcester,MA,01434,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01436,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01438,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01440,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01441,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01450,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
160,Worcester,"Worcester County, MA",Worcester,MA,01451,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01452,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01453,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01460,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
160,Worcester,"Worcester County, MA",Worcester,MA,01462,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01463,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01464,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
160,Worcester,"Worcester County, MA",Worcester,MA,01467,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01468,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01469,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01470,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01471,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01472,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
160,Worcester,"Worcester County, MA",Worcester,MA,01473,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01474,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
160,Worcester,"Worcester County, MA",Worcester,MA,01475,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01501,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01503,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01504,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01505,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01506,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01507,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01508,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01509,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01510,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01515,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
